"site","flux_sitenames","veg_type","roi_id","direction","value","transition_10","transition_25","transition_50","transition_10_lower_ci","transition_25_lower_ci","transition_50_lower_ci","transition_10_upper_ci","transition_25_upper_ci","transition_50_upper_ci","threshold_10","threshold_25","threshold_50","min","max"
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_75","2014-03-27","2014-04-16","2014-05-09","2014-03-19","2014-04-12","2014-05-05","2014-04-04","2014-04-20","2014-05-12",0.33061,0.33938,0.35426,0.32506,0.38261
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_75","2015-03-17","2015-04-06","2015-05-03","2015-03-10","2015-04-01","2015-04-29","2015-03-24","2015-04-12","2015-05-07",0.33314,0.34013,0.35279,0.32839,0.37694
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_75","2016-03-18","2016-04-07","2016-05-01","2016-03-11","2016-04-03","2016-04-27","2016-03-25","2016-04-12","2016-05-04",0.33227,0.34061,0.3555,0.32696,0.38362
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_75","2017-03-20","2017-04-10","2017-05-03","2017-03-03","2017-04-06","2017-04-29","2017-03-27","2017-04-14","2017-05-06",0.33365,0.34177,0.35591,0.32832,0.3827
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_75","2018-03-16","2018-04-04","2018-04-29","2018-03-15","2018-03-15","2018-03-21","2018-04-26","2018-04-26","2018-05-02",0.33627,0.3442,0.35914,0.33074,0.38626
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2012-03-16","2012-04-05","2012-04-30","2012-03-10","2012-03-30","2012-04-25","2012-03-22","2012-04-10","2012-05-04",0.33541,0.34143,0.35181,0.33137,0.37178
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2013-03-29","2013-04-16","2013-05-07","2013-03-22","2013-04-13","2013-05-03","2013-04-05","2013-04-20","2013-05-10",0.32878,0.33606,0.34877,0.32405,0.37296
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2014-03-28","2014-04-16","2014-05-08","2014-03-20","2014-04-12","2014-05-05","2014-04-04","2014-04-20","2014-05-11",0.32795,0.33604,0.3496,0.32257,0.37663
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2015-03-15","2015-04-03","2015-05-02","2015-03-08","2015-03-29","2015-04-27","2015-03-21","2015-04-09","2015-05-05",0.33014,0.33669,0.34863,0.32566,0.37079
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2016-03-18","2016-04-07","2016-04-30","2016-03-12","2016-04-02","2016-04-27","2016-03-25","2016-04-12","2016-05-03",0.32969,0.33767,0.35109,0.32476,0.37716
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2017-03-19","2017-04-09","2017-05-03","2017-03-03","2017-04-05","2017-04-29","2017-03-27","2017-04-14","2017-05-06",0.33125,0.33849,0.35179,0.32643,0.37628
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2018-03-13","2018-04-02","2018-04-28","2018-03-06","2018-03-15","2018-03-16","2018-04-26","2018-04-26","2018-05-01",0.33245,0.34043,0.35436,0.32731,0.38023
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2012-03-15","2012-04-04","2012-04-30","2012-03-10","2012-03-30","2012-04-25","2012-03-21","2012-04-10","2012-05-04",0.33432,0.34038,0.35079,0.33045,0.3708
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2013-03-30","2013-04-17","2013-05-08","2013-03-24","2013-04-14","2013-05-04","2013-04-06","2013-04-21","2013-05-11",0.328,0.33528,0.34758,0.32346,0.37145
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2014-03-29","2014-04-16","2014-05-10","2014-03-21","2014-04-13","2014-05-06","2014-04-05","2014-04-20","2014-05-13",0.32743,0.33502,0.34943,0.32205,0.37587
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2015-03-15","2015-04-04","2015-05-03","2015-03-08","2015-03-30","2015-04-28","2015-03-21","2015-04-09","2015-05-06",0.32913,0.33588,0.34744,0.32475,0.36941
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2016-03-19","2016-04-08","2016-05-02","2016-03-13","2016-04-04","2016-04-28","2016-03-26","2016-04-13","2016-05-04",0.3293,0.33701,0.35061,0.32448,0.3757
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2017-03-21","2017-04-11","2017-05-04","2017-03-03","2017-04-07","2017-04-30","2017-03-27","2017-04-15","2017-05-07",0.33091,0.33841,0.35113,0.32613,0.37593
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2018-03-14","2018-04-03","2018-04-28","2018-03-08","2018-03-15","2018-03-16","2018-04-26","2018-04-26","2018-05-01",0.33183,0.33969,0.35293,0.32698,0.37847
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2017-11-11","2017-10-26","2017-09-29","2017-11-28","2017-10-29","2017-10-04","2017-11-10","2017-10-22","2017-09-25",0.33751,0.34604,0.3608,0.33219,0.38902
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2016-11-12","2016-10-29","2016-10-08","2016-11-17","2016-11-09","2016-10-12","2016-10-14","2016-10-13","2016-10-05",0.33405,0.34322,0.35891,0.32861,0.38804
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2015-11-15","2015-10-31","2015-10-09","2015-11-21","2015-11-04","2015-10-13","2015-11-10","2015-10-27","2015-10-06",0.33388,0.34192,0.35572,0.3287,0.38164
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2014-11-09","2014-10-26","2014-10-03","2014-11-19","2014-10-29","2014-10-07","2014-11-01","2014-10-22","2014-09-30",0.3326,0.34146,0.35792,0.32659,0.38825
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2013-11-14","2013-10-30","2013-10-05","2013-12-10","2013-12-10","2013-10-09","2013-11-01","2013-10-25","2013-10-01",0.33391,0.34176,0.35592,0.32859,0.38303
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2012-11-10","2012-10-26","2012-10-05","2012-11-17","2012-10-30","2012-10-09","2012-11-04","2012-10-22","2012-10-02",0.33235,0.34096,0.35512,0.32715,0.38269
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2011-11-08","2011-10-22","2011-09-23","2011-11-28","2011-10-26","2011-09-29","2011-11-02","2011-10-17","2011-09-19",0.34248,0.34975,0.36216,0.33801,0.38562
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2017-11-10","2017-10-25","2017-09-28","2017-11-28","2017-10-29","2017-10-03","2017-11-05","2017-10-21","2017-09-24",0.33593,0.3436,0.3567,0.33076,0.38259
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2016-11-11","2016-10-29","2016-10-07","2016-11-17","2016-11-09","2016-10-11","2016-10-13","2016-10-13","2016-10-04",0.33247,0.34048,0.35567,0.32707,0.38346
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2015-11-15","2015-11-01","2015-10-10","2015-11-22","2015-11-04","2015-10-14","2015-11-10","2015-10-28","2015-10-07",0.33172,0.33883,0.35205,0.32677,0.37699
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2014-11-09","2014-10-26","2014-10-03","2014-11-19","2014-10-30","2014-10-07","2014-11-01","2014-10-21","2014-09-30",0.33099,0.33915,0.35431,0.32527,0.38259
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2013-11-13","2013-10-28","2013-10-03","2013-12-10","2013-12-10","2013-10-08","2013-11-01","2013-10-23","2013-09-29",0.3323,0.3402,0.35324,0.32752,0.37864
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2012-11-10","2012-10-26","2012-10-04","2012-11-18","2012-10-30","2012-10-08","2012-11-03","2012-10-21","2012-09-30",0.33027,0.33811,0.35161,0.32536,0.37768
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2011-11-05","2011-10-19","2011-09-18","2011-11-28","2011-10-23","2011-09-23","2011-10-30","2011-10-13","2011-09-13",0.34121,0.34803,0.36032,0.33668,0.38373
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2017-11-10","2017-10-25","2017-09-29","2017-11-28","2017-10-29","2017-10-04","2017-11-04","2017-10-21","2017-09-25",0.33215,0.33968,0.35198,0.32765,0.37626
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2016-11-08","2016-10-26","2016-10-02","2016-11-09","2016-11-09","2016-10-07","2016-10-13","2016-10-13","2016-09-28",0.33023,0.33751,0.35136,0.32512,0.37699
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2015-11-15","2015-11-01","2015-10-11","2015-11-22","2015-11-04","2015-10-14","2015-11-10","2015-10-28","2015-10-08",0.32833,0.33511,0.34731,0.32366,0.37087
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2014-11-10","2014-10-26","2014-10-03","2014-11-19","2014-10-30","2014-10-07","2014-11-01","2014-10-21","2014-09-30",0.32744,0.33558,0.3498,0.32245,0.37676
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2013-11-13","2013-10-28","2013-10-01","2013-12-10","2013-12-10","2013-10-06","2013-11-01","2013-10-23","2013-09-27",0.32914,0.33626,0.34899,0.32434,0.37288
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2012-11-10","2012-10-26","2012-10-02","2012-11-18","2012-10-30","2012-10-06","2012-11-03","2012-10-21","2012-09-29",0.32767,0.33461,0.34768,0.32296,0.37168
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2011-11-02","2011-10-15","2011-09-13","2011-11-07","2011-10-19","2011-09-18","2011-10-27","2011-10-09","2011-09-09",0.33872,0.34578,0.35808,0.33424,0.38169
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2017-11-11","2017-10-27","2017-09-30","2017-11-28","2017-10-30","2017-10-06","2017-11-10","2017-10-22","2017-09-27",0.33198,0.33901,0.352,0.32733,0.3759
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2016-11-10","2016-10-28","2016-10-06","2016-11-16","2016-11-09","2016-10-10","2016-10-13","2016-10-13","2016-10-02",0.32981,0.33705,0.35041,0.32484,0.37562
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2015-11-17","2015-11-02","2015-10-12","2015-11-23","2015-11-05","2015-10-16","2015-11-11","2015-10-29","2015-10-09",0.32769,0.33459,0.34666,0.32336,0.36938
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2014-11-10","2014-10-26","2014-10-03","2014-11-19","2014-10-30","2014-10-07","2014-11-01","2014-10-22","2014-10-01",0.32726,0.33541,0.34965,0.32226,0.37589
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2013-11-15","2013-10-30","2013-10-05","2013-12-10","2013-12-10","2013-10-09","2013-11-01","2013-10-25","2013-10-01",0.32817,0.33526,0.34748,0.32355,0.37136
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2012-11-11","2012-10-27","2012-10-04","2012-11-19","2012-10-31","2012-10-09","2012-11-04","2012-10-22","2012-10-01",0.3269,0.33399,0.34696,0.32218,0.3708
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2011-11-05","2011-10-19","2011-09-20","2011-11-28","2011-10-23","2011-09-25","2011-10-31","2011-10-14","2011-09-16",0.33739,0.34416,0.35546,0.33307,0.37759
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2012-05-02","2012-05-21","2012-06-07","2012-04-20","2012-05-11","2012-06-02","2012-05-13","2012-05-28","2012-06-11",-0.08965,-0.08195,-0.06904,-0.09427,-0.04466
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2013-04-27","2013-05-09","2013-06-01","2013-04-21","2013-05-03","2013-05-20","2013-05-04","2013-05-17","2013-06-10",-0.10134,-0.09275,-0.07774,-0.10648,-0.05064
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2014-04-28","2014-05-12","2014-06-04","2014-04-20","2014-05-06","2014-05-29","2014-05-05","2014-05-20","2014-06-09",-0.10966,-0.10036,-0.08455,-0.11549,-0.05426
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2015-04-24","2015-05-15","2015-06-07","2015-04-11","2015-05-07","2015-06-02","2015-05-05","2015-05-24","2015-06-10",-0.11148,-0.10166,-0.08434,-0.11753,-0.05307
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2016-03-25","2016-04-17","2016-05-12","2016-02-25","2016-04-11","2016-05-06","2016-04-07","2016-04-24","2016-05-18",-0.12615,-0.11392,-0.09153,-0.13469,-0.04874
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2017-04-21","2017-05-05","2017-05-30","2017-04-13","2017-04-30","2017-05-24","2017-04-28","2017-05-12","2017-06-03",-0.11799,-0.10744,-0.08801,-0.12488,-0.05233
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2018-04-13","2018-04-26","2018-05-17","2018-03-15","2018-03-15","2018-05-10","2018-04-26","2018-05-02","2018-05-23",-0.11934,-0.10859,-0.08978,-0.12636,-0.05437
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2012-04-25","2012-05-12","2012-06-04","2012-04-12","2012-05-04","2012-05-29","2012-05-05","2012-05-22","2012-06-08",-0.10222,-0.09482,-0.08135,-0.10711,-0.05679
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2013-04-25","2013-05-08","2013-05-31","2013-04-18","2013-05-02","2013-05-20","2013-05-03","2013-05-15","2013-06-10",-0.11221,-0.1035,-0.08946,-0.11712,-0.06204
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2014-04-30","2014-05-14","2014-06-06","2014-04-23","2014-05-08","2014-05-31","2014-05-07","2014-05-22","2014-06-10",-0.1185,-0.10934,-0.09322,-0.1242,-0.0639
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2015-04-25","2015-05-20","2015-06-09","2015-03-28","2015-05-10","2015-06-04","2015-05-09","2015-05-28","2015-06-13",-0.11884,-0.11093,-0.09721,-0.12404,-0.07067
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2016-03-30","2016-04-19","2016-05-14","2016-03-09","2016-04-14","2016-05-08","2016-04-10","2016-04-25","2016-05-20",-0.13248,-0.12095,-0.09986,-0.14043,-0.05953
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2017-04-20","2017-05-04","2017-05-28","2017-04-12","2017-04-29","2017-05-22","2017-04-27","2017-05-10","2017-06-01",-0.12832,-0.11776,-0.09975,-0.135,-0.06519
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2018-04-13","2018-04-26","2018-05-16","2018-03-15","2018-03-15","2018-05-09","2018-04-26","2018-05-02","2018-05-22",-0.12541,-0.11535,-0.09858,-0.1313,-0.06707
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2012-04-19","2012-05-07","2012-06-01","2012-01-20","2012-04-28","2012-05-26","2012-04-30","2012-05-18","2012-06-07",-0.11431,-0.10656,-0.09302,-0.11949,-0.06661
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2013-04-25","2013-05-07","2013-06-01","2013-04-17","2013-05-01","2013-05-20","2013-05-03","2013-05-16","2013-06-10",-0.12365,-0.11551,-0.09972,-0.12918,-0.07183
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2014-04-30","2014-05-14","2014-06-05","2014-04-22","2014-05-07","2014-05-30","2014-05-07","2014-05-22","2014-06-10",-0.1306,-0.12095,-0.1049,-0.13681,-0.07316
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2015-05-02","2015-05-27","2015-06-14","2014-12-09","2015-05-17","2015-06-08","2015-05-22","2015-06-04","2015-06-20",-0.12987,-0.12282,-0.11006,-0.13466,-0.08551
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2016-03-27","2016-04-18","2016-05-13","2016-03-05","2016-04-11","2016-05-07","2016-04-09","2016-04-25","2016-05-20",-0.14477,-0.13242,-0.11144,-0.15265,-0.0707
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2017-04-21","2017-05-04","2017-05-29","2017-04-12","2017-04-29","2017-05-23","2017-04-28","2017-05-11","2017-06-02",-0.14067,-0.13038,-0.11046,-0.14796,-0.07439
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2018-04-15","2018-04-27","2018-05-16","2018-03-15","2018-03-15","2018-05-09","2018-04-26","2018-05-04","2018-05-24",-0.1352,-0.12574,-0.11008,-0.14094,-0.07951
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2012-04-20","2012-05-09","2012-06-02","2012-01-18","2012-04-29","2012-05-27","2012-05-02","2012-05-20","2012-06-07",-0.11346,-0.10536,-0.09188,-0.11853,-0.06541
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2013-04-27","2013-05-09","2013-06-02","2013-04-19","2013-05-02","2013-05-20","2013-05-05","2013-05-18","2013-06-10",-0.12145,-0.11334,-0.09796,-0.12698,-0.07035
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2014-04-30","2014-05-15","2014-06-06","2014-04-22","2014-05-08","2014-05-31","2014-05-08","2014-05-24","2014-06-11",-0.13043,-0.12057,-0.1044,-0.13634,-0.0726
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2015-04-30","2015-05-27","2015-06-14","2014-12-06","2015-05-18","2015-06-08","2015-05-21","2015-06-03","2015-06-19",-0.13125,-0.12368,-0.11025,-0.13638,-0.08422
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2016-03-28","2016-04-19","2016-05-15","2016-03-05","2016-04-12","2016-05-09","2016-04-10","2016-04-26","2016-05-22",-0.14353,-0.13145,-0.11042,-0.15138,-0.06948
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2017-04-22","2017-05-07","2017-05-31","2017-04-14","2017-05-01","2017-05-25","2017-04-30","2017-05-13","2017-06-04",-0.13921,-0.12785,-0.10909,-0.1458,-0.07367
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2018-04-15","2018-04-27","2018-05-16","2018-03-15","2018-03-15","2018-05-09","2018-04-26","2018-05-03","2018-05-24",-0.13624,-0.12674,-0.111,-0.14204,-0.08066
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2018-10-16","2018-10-03","2018-09-15","2018-10-29","2018-10-08","2018-09-19","2018-10-09","2018-09-28","2018-09-11",-0.1254,-0.11366,-0.09328,-0.13254,-0.05429
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2017-10-20","2017-10-09","2017-09-20","2017-10-26","2017-10-14","2017-09-25","2017-10-14","2017-10-03","2017-09-16",-0.11761,-0.10693,-0.08777,-0.1245,-0.05216
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2016-11-02","2016-10-20","2016-09-29","2016-11-09","2016-11-09","2016-10-19","2016-10-04","2016-10-04","2016-09-24",-0.12515,-0.11244,-0.09071,-0.13308,-0.04858
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2015-11-03","2015-10-23","2015-10-04","2015-11-09","2015-10-27","2015-10-09","2015-10-29","2015-10-18","2015-10-01",-0.13062,-0.11813,-0.09486,-0.13884,-0.05296
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2014-10-20","2014-10-10","2014-09-21","2014-10-25","2014-10-14","2014-09-26","2014-10-14","2014-10-04","2014-09-17",-0.1161,-0.106,-0.08735,-0.12252,-0.05383
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2013-10-22","2013-10-11","2013-09-24","2013-10-29","2013-10-16","2013-09-28","2013-10-16","2013-10-06","2013-09-20",-0.12162,-0.11016,-0.08935,-0.12906,-0.05066
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2012-10-19","2012-10-08","2012-09-19","2012-10-26","2012-10-14","2012-09-25","2012-10-12","2012-10-01","2012-09-14",-0.09555,-0.08719,-0.07223,-0.1007,-0.04455
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2011-10-17","2011-10-04","2011-09-12","2011-10-23","2011-10-09","2011-09-17","2011-10-12","2011-09-28","2011-09-07",-0.09063,-0.07877,-0.058,-0.09868,-0.01749
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2018-10-21","2018-10-08","2018-09-18","2018-11-12","2018-10-13","2018-09-22","2018-10-14","2018-10-03","2018-09-15",-0.14602,-0.13273,-0.10962,-0.15402,-0.06692
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2017-10-18","2017-10-06","2017-09-18","2017-10-24","2017-10-11","2017-09-23","2017-10-12","2017-10-01","2017-09-14",-0.12601,-0.11557,-0.09843,-0.13224,-0.0652
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2016-11-01","2016-10-19","2016-09-28","2016-11-09","2016-11-09","2016-10-04","2016-10-04","2016-10-04","2016-09-24",-0.13208,-0.11958,-0.09868,-0.13944,-0.0595
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2015-11-10","2015-10-28","2015-10-10","2015-11-18","2015-11-02","2015-10-14","2015-11-03","2015-10-24","2015-10-06",-0.14409,-0.1316,-0.11084,-0.15171,-0.07064
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2014-10-21","2014-10-11","2014-09-22","2014-10-26","2014-10-15","2014-09-27","2014-10-15","2014-10-05","2014-09-18",-0.12534,-0.11524,-0.09672,-0.1312,-0.06352
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2013-10-21","2013-10-11","2013-09-25","2013-10-28","2013-10-15","2013-09-29","2013-10-15","2013-10-06","2013-09-21",-0.12905,-0.11853,-0.09908,-0.13627,-0.06201
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2012-10-19","2012-10-09","2012-09-20","2012-10-25","2012-10-14","2012-09-25","2012-10-13","2012-10-03","2012-09-16",-0.11167,-0.10309,-0.08689,-0.11748,-0.05674
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2011-10-21","2011-10-06","2011-09-12","2011-10-26","2011-10-11","2011-09-18","2011-10-15","2011-10-01","2011-09-07",-0.10518,-0.09182,-0.06985,-0.11282,-0.02805
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_50","2018-10-19","2018-10-06","2018-09-17","2018-10-29","2018-10-11","2018-09-21","2018-10-12","2018-10-01","2018-09-13",-0.16003,-0.14641,-0.12373,-0.16818,-0.07973
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_50","2017-10-18","2017-10-06","2017-09-18","2017-10-24","2017-10-12","2017-09-23","2017-10-11","2017-09-30","2017-09-14",-0.14059,-0.129,-0.11014,-0.14705,-0.07434
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_50","2016-10-30","2016-10-18","2016-09-28","2016-11-09","2016-11-09","2016-10-04","2016-10-04","2016-10-04","2016-09-22",-0.14033,-0.12869,-0.10905,-0.14766,-0.07062
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_50","2014-10-20","2014-10-10","2014-09-22","2014-10-26","2014-10-15","2014-09-27","2014-10-14","2014-10-04","2014-09-17",-0.13418,-0.12407,-0.10661,-0.14062,-0.07279
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_50","2013-10-21","2013-10-11","2013-09-25","2013-10-29","2013-10-16","2013-09-30","2013-10-15","2013-10-06","2013-09-21",-0.14052,-0.12951,-0.10925,-0.14808,-0.07181
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_50","2012-10-19","2012-10-09","2012-09-20","2012-10-26","2012-10-14","2012-09-26","2012-10-13","2012-10-03","2012-09-16",-0.12485,-0.11556,-0.09826,-0.13117,-0.06647
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_50","2011-10-28","2011-10-13","2011-09-19","2011-11-05","2011-10-19","2011-09-26","2011-10-21","2011-10-07","2011-09-14",-0.12157,-0.10864,-0.08671,-0.12983,-0.04503
